lat,lon,elevation,time,speed,source
47.6086285,19.1469723,137.48,2025-10-20 13:05:13.673000+00:00,,20251020-001.gpx
47.6086285,19.1469723,137.47,2025-10-20 13:05:13.873000+00:00,,20251020-001.gpx
47.6086285,19.1469723,137.47,2025-10-20 13:05:14.074000+00:00,,20251020-001.gpx
47.6086285,19.1469723,137.48,2025-10-20 13:05:14.277000+00:00,,20251020-001.gpx
47.6086285,19.1469723,137.48,2025-10-20 13:05:14.478000+00:00,,20251020-001.gpx
47.6086285,19.1469723,137.48,2025-10-20 13:05:14.678000+00:00,,20251020-001.gpx
47.6086285,19.1469723,137.48,2025-10-20 13:05:14.879000+00:00,,20251020-001.gpx
47.6086285,19.1469723,137.48,2025-10-20 13:05:15.081000+00:00,,20251020-001.gpx
47.6086285,19.1469722,137.48,2025-10-20 13:05:15.270000+00:00,,20251020-001.gpx
47.6086285,19.1469722,137.48,2025-10-20 13:05:15.470000+00:00,,20251020-001.gpx
47.6086285,19.1469722,137.48,2025-10-20 13:05:15.671000+00:00,,20251020-001.gpx
47.6086285,19.1469722,137.48,2025-10-20 13:05:15.871000+00:00,,20251020-001.gpx
47.6086285,19.1469722,137.48,2025-10-20 13:05:16.071000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.48,2025-10-20 13:05:16.276000+00:00,,20251020-001.gpx
47.6086284,19.1469721,137.48,2025-10-20 13:05:16.476000+00:00,,20251020-001.gpx
47.6086284,19.1469721,137.48,2025-10-20 13:05:16.676000+00:00,,20251020-001.gpx
47.6086284,19.1469721,137.48,2025-10-20 13:05:16.876000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.48,2025-10-20 13:05:17.077000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.48,2025-10-20 13:05:17.264000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.48,2025-10-20 13:05:17.484000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.48,2025-10-20 13:05:17.665000+00:00,,20251020-001.gpx
47.6086286,19.146972,137.47,2025-10-20 13:05:17.886000+00:00,,20251020-001.gpx
47.6086286,19.146972,137.48,2025-10-20 13:05:18.066000+00:00,,20251020-001.gpx
47.6086286,19.146972,137.48,2025-10-20 13:05:18.287000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.49,2025-10-20 13:05:18.468000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.49,2025-10-20 13:05:18.668000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.49,2025-10-20 13:05:18.889000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.49,2025-10-20 13:05:19.091000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.49,2025-10-20 13:05:19.277000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.5,2025-10-20 13:05:19.478000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.5,2025-10-20 13:05:19.678000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.5,2025-10-20 13:05:19.878000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.5,2025-10-20 13:05:20.078000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.51,2025-10-20 13:05:20.287000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.51,2025-10-20 13:05:20.487000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.5,2025-10-20 13:05:20.687000+00:00,,20251020-001.gpx
47.6086286,19.146972,137.5,2025-10-20 13:05:20.866000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.5,2025-10-20 13:05:21.088000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.5,2025-10-20 13:05:21.271000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.51,2025-10-20 13:05:21.471000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.5,2025-10-20 13:05:21.671000+00:00,,20251020-001.gpx
47.6086285,19.1469722,137.5,2025-10-20 13:05:21.871000+00:00,,20251020-001.gpx
47.6086285,19.1469722,137.5,2025-10-20 13:05:22.072000+00:00,,20251020-001.gpx
47.6086285,19.1469722,137.51,2025-10-20 13:05:22.274000+00:00,,20251020-001.gpx
47.6086286,19.1469722,137.51,2025-10-20 13:05:22.474000+00:00,,20251020-001.gpx
47.6086286,19.1469722,137.51,2025-10-20 13:05:22.674000+00:00,,20251020-001.gpx
47.6086286,19.1469722,137.51,2025-10-20 13:05:22.874000+00:00,,20251020-001.gpx
47.6086286,19.1469723,137.51,2025-10-20 13:05:23.074000+00:00,,20251020-001.gpx
47.6086286,19.1469723,137.51,2025-10-20 13:05:23.285000+00:00,,20251020-001.gpx
47.6086285,19.1469722,137.51,2025-10-20 13:05:23.486000+00:00,,20251020-001.gpx
47.6086285,19.1469722,137.51,2025-10-20 13:05:23.687000+00:00,,20251020-001.gpx
47.6086285,19.1469722,137.51,2025-10-20 13:05:23.888000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.51,2025-10-20 13:05:24.089000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.52,2025-10-20 13:05:24.291000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.52,2025-10-20 13:05:24.491000+00:00,,20251020-001.gpx
47.6086286,19.146972,137.52,2025-10-20 13:05:24.693000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.52,2025-10-20 13:05:24.874000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.52,2025-10-20 13:05:25.075000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.52,2025-10-20 13:05:25.282000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.52,2025-10-20 13:05:25.481000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.52,2025-10-20 13:05:25.684000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.52,2025-10-20 13:05:25.883000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.52,2025-10-20 13:05:26.084000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.52,2025-10-20 13:05:26.287000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.52,2025-10-20 13:05:26.487000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.52,2025-10-20 13:05:26.687000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.52,2025-10-20 13:05:26.887000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.51,2025-10-20 13:05:27.087000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.51,2025-10-20 13:05:27.288000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.52,2025-10-20 13:05:27.489000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.52,2025-10-20 13:05:27.690000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.52,2025-10-20 13:05:27.890000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.52,2025-10-20 13:05:28.090000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.52,2025-10-20 13:05:28.293000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.52,2025-10-20 13:05:28.493000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.52,2025-10-20 13:05:28.693000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.52,2025-10-20 13:05:28.893000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.52,2025-10-20 13:05:29.094000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.53,2025-10-20 13:05:29.299000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.53,2025-10-20 13:05:29.499000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.53,2025-10-20 13:05:29.699000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.53,2025-10-20 13:05:29.899000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.53,2025-10-20 13:05:30.099000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.53,2025-10-20 13:05:30.304000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.53,2025-10-20 13:05:30.506000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.53,2025-10-20 13:05:30.706000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.52,2025-10-20 13:05:30.907000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.52,2025-10-20 13:05:31.107000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.52,2025-10-20 13:05:31.313000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.52,2025-10-20 13:05:31.513000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.52,2025-10-20 13:05:31.714000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.52,2025-10-20 13:05:31.915000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.52,2025-10-20 13:05:32.116000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.51,2025-10-20 13:05:32.307000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.52,2025-10-20 13:05:32.510000+00:00,,20251020-001.gpx
47.6086286,19.1469722,137.52,2025-10-20 13:05:32.710000+00:00,,20251020-001.gpx
47.6086286,19.1469722,137.51,2025-10-20 13:05:32.910000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.52,2025-10-20 13:05:33.110000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.52,2025-10-20 13:05:33.314000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.53,2025-10-20 13:05:33.514000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.52,2025-10-20 13:05:33.715000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.53,2025-10-20 13:05:33.915000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.53,2025-10-20 13:05:34.115000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.53,2025-10-20 13:05:34.310000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.53,2025-10-20 13:05:34.510000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.53,2025-10-20 13:05:34.710000+00:00,,20251020-001.gpx
47.6086284,19.1469719,137.53,2025-10-20 13:05:34.912000+00:00,,20251020-001.gpx
47.6086285,19.1469719,137.53,2025-10-20 13:05:35.113000+00:00,,20251020-001.gpx
47.6086285,19.1469719,137.54,2025-10-20 13:05:35.316000+00:00,,20251020-001.gpx
47.6086285,19.1469718,137.54,2025-10-20 13:05:35.517000+00:00,,20251020-001.gpx
47.6086285,19.1469719,137.54,2025-10-20 13:05:35.718000+00:00,,20251020-001.gpx
47.6086285,19.1469719,137.54,2025-10-20 13:05:35.918000+00:00,,20251020-001.gpx
47.6086285,19.1469719,137.54,2025-10-20 13:05:36.120000+00:00,,20251020-001.gpx
47.6086285,19.1469719,137.54,2025-10-20 13:05:36.322000+00:00,,20251020-001.gpx
47.6086285,19.1469719,137.54,2025-10-20 13:05:36.522000+00:00,,20251020-001.gpx
47.6086285,19.1469719,137.54,2025-10-20 13:05:36.723000+00:00,,20251020-001.gpx
47.6086286,19.1469719,137.54,2025-10-20 13:05:36.924000+00:00,,20251020-001.gpx
47.6086286,19.1469719,137.54,2025-10-20 13:05:37.124000+00:00,,20251020-001.gpx
47.6086286,19.146972,137.54,2025-10-20 13:05:37.328000+00:00,,20251020-001.gpx
47.6086286,19.146972,137.55,2025-10-20 13:05:37.532000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.54,2025-10-20 13:05:37.732000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.55,2025-10-20 13:05:37.932000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.55,2025-10-20 13:05:38.133000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.55,2025-10-20 13:05:38.319000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.55,2025-10-20 13:05:38.519000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.55,2025-10-20 13:05:38.738000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.55,2025-10-20 13:05:38.919000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.55,2025-10-20 13:05:39.119000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.55,2025-10-20 13:05:39.340000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.55,2025-10-20 13:05:39.520000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.55,2025-10-20 13:05:39.721000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.55,2025-10-20 13:05:39.921000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.55,2025-10-20 13:05:40.143000+00:00,,20251020-001.gpx
47.6086286,19.146972,137.56,2025-10-20 13:05:40.323000+00:00,,20251020-001.gpx
47.6086286,19.146972,137.55,2025-10-20 13:05:40.524000+00:00,,20251020-001.gpx
47.6086286,19.146972,137.55,2025-10-20 13:05:40.724000+00:00,,20251020-001.gpx
47.6086285,19.1469719,137.55,2025-10-20 13:05:40.945000+00:00,,20251020-001.gpx
47.6086286,19.1469719,137.55,2025-10-20 13:05:41.125000+00:00,,20251020-001.gpx
47.6086286,19.1469719,137.55,2025-10-20 13:05:41.332000+00:00,,20251020-001.gpx
47.6086286,19.1469719,137.56,2025-10-20 13:05:41.532000+00:00,,20251020-001.gpx
47.6086286,19.1469719,137.56,2025-10-20 13:05:41.732000+00:00,,20251020-001.gpx
47.6086286,19.1469719,137.56,2025-10-20 13:05:41.932000+00:00,,20251020-001.gpx
47.6086286,19.1469719,137.56,2025-10-20 13:05:42.133000+00:00,,20251020-001.gpx
47.6086286,19.1469719,137.57,2025-10-20 13:05:42.339000+00:00,,20251020-001.gpx
47.6086286,19.1469719,137.57,2025-10-20 13:05:42.540000+00:00,,20251020-001.gpx
47.6086285,19.1469719,137.57,2025-10-20 13:05:42.741000+00:00,,20251020-001.gpx
47.6086285,19.1469719,137.57,2025-10-20 13:05:42.941000+00:00,,20251020-001.gpx
47.6086285,19.1469719,137.57,2025-10-20 13:05:43.147000+00:00,,20251020-001.gpx
47.6086285,19.1469719,137.57,2025-10-20 13:05:43.348000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.58,2025-10-20 13:05:43.548000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.57,2025-10-20 13:05:43.748000+00:00,,20251020-001.gpx
47.6086284,19.1469721,137.57,2025-10-20 13:05:43.948000+00:00,,20251020-001.gpx
47.6086284,19.1469721,137.57,2025-10-20 13:05:44.149000+00:00,,20251020-001.gpx
47.6086284,19.1469721,137.57,2025-10-20 13:05:44.351000+00:00,,20251020-001.gpx
47.6086284,19.1469721,137.57,2025-10-20 13:05:44.551000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.57,2025-10-20 13:05:44.752000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.57,2025-10-20 13:05:44.951000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.57,2025-10-20 13:05:45.152000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.57,2025-10-20 13:05:45.354000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.58,2025-10-20 13:05:45.554000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.58,2025-10-20 13:05:45.755000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.57,2025-10-20 13:05:45.955000+00:00,,20251020-001.gpx
47.6086284,19.1469719,137.57,2025-10-20 13:05:46.156000+00:00,,20251020-001.gpx
47.6086284,19.1469719,137.58,2025-10-20 13:05:46.357000+00:00,,20251020-001.gpx
47.6086284,19.1469719,137.58,2025-10-20 13:05:46.557000+00:00,,20251020-001.gpx
47.6086284,19.1469719,137.57,2025-10-20 13:05:46.757000+00:00,,20251020-001.gpx
47.6086283,19.1469719,137.57,2025-10-20 13:05:46.959000+00:00,,20251020-001.gpx
47.6086283,19.1469719,137.57,2025-10-20 13:05:47.160000+00:00,,20251020-001.gpx
47.6086283,19.1469719,137.58,2025-10-20 13:05:47.362000+00:00,,20251020-001.gpx
47.6086282,19.1469719,137.58,2025-10-20 13:05:47.562000+00:00,,20251020-001.gpx
47.6086282,19.1469719,137.58,2025-10-20 13:05:47.762000+00:00,,20251020-001.gpx
47.6086282,19.1469718,137.58,2025-10-20 13:05:47.962000+00:00,,20251020-001.gpx
47.6086282,19.1469718,137.58,2025-10-20 13:05:48.148000+00:00,,20251020-001.gpx
47.6086282,19.1469719,137.58,2025-10-20 13:05:48.350000+00:00,,20251020-001.gpx
47.6086282,19.1469719,137.58,2025-10-20 13:05:48.550000+00:00,,20251020-001.gpx
47.6086283,19.1469719,137.59,2025-10-20 13:05:48.750000+00:00,,20251020-001.gpx
47.6086283,19.1469719,137.59,2025-10-20 13:05:48.950000+00:00,,20251020-001.gpx
47.6086283,19.146972,137.59,2025-10-20 13:05:49.150000+00:00,,20251020-001.gpx
47.6086283,19.146972,137.59,2025-10-20 13:05:49.353000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.59,2025-10-20 13:05:49.554000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.59,2025-10-20 13:05:49.754000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.59,2025-10-20 13:05:49.955000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.59,2025-10-20 13:05:50.155000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.6,2025-10-20 13:05:50.358000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.6,2025-10-20 13:05:50.560000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.6,2025-10-20 13:05:50.761000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.6,2025-10-20 13:05:50.961000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.6,2025-10-20 13:05:51.162000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.6,2025-10-20 13:05:51.370000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.6,2025-10-20 13:05:51.572000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.6,2025-10-20 13:05:51.773000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.6,2025-10-20 13:05:51.973000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.6,2025-10-20 13:05:52.173000+00:00,,20251020-001.gpx
47.6086286,19.146972,137.6,2025-10-20 13:05:52.379000+00:00,,20251020-001.gpx
47.6086286,19.146972,137.6,2025-10-20 13:05:52.579000+00:00,,20251020-001.gpx
47.6086286,19.146972,137.6,2025-10-20 13:05:52.780000+00:00,,20251020-001.gpx
47.6086286,19.146972,137.6,2025-10-20 13:05:52.981000+00:00,,20251020-001.gpx
47.6086286,19.146972,137.6,2025-10-20 13:05:53.182000+00:00,,20251020-001.gpx
47.6086286,19.146972,137.6,2025-10-20 13:05:53.384000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.6,2025-10-20 13:05:53.585000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.6,2025-10-20 13:05:53.786000+00:00,,20251020-001.gpx
47.6086285,19.1469719,137.59,2025-10-20 13:05:53.987000+00:00,,20251020-001.gpx
47.6086285,19.1469719,137.59,2025-10-20 13:05:54.187000+00:00,,20251020-001.gpx
47.6086285,19.1469718,137.6,2025-10-20 13:05:54.391000+00:00,,20251020-001.gpx
47.6086285,19.1469718,137.59,2025-10-20 13:05:54.593000+00:00,,20251020-001.gpx
47.6086285,19.1469717,137.59,2025-10-20 13:05:54.793000+00:00,,20251020-001.gpx
47.6086285,19.1469717,137.58,2025-10-20 13:05:54.993000+00:00,,20251020-001.gpx
47.6086284,19.1469717,137.58,2025-10-20 13:05:55.213000+00:00,,20251020-001.gpx
47.6086284,19.1469717,137.58,2025-10-20 13:05:55.399000+00:00,,20251020-001.gpx
47.6086284,19.1469717,137.58,2025-10-20 13:05:55.600000+00:00,,20251020-001.gpx
47.6086284,19.1469717,137.58,2025-10-20 13:05:55.801000+00:00,,20251020-001.gpx
47.6086283,19.1469718,137.58,2025-10-20 13:05:56.002000+00:00,,20251020-001.gpx
47.6086284,19.1469717,137.58,2025-10-20 13:05:56.212000+00:00,,20251020-001.gpx
47.6086284,19.1469718,137.58,2025-10-20 13:05:56.417000+00:00,,20251020-001.gpx
47.6086284,19.1469718,137.58,2025-10-20 13:05:56.618000+00:00,,20251020-001.gpx
47.6086284,19.1469718,137.58,2025-10-20 13:05:56.820000+00:00,,20251020-001.gpx
47.6086284,19.1469718,137.58,2025-10-20 13:05:57.020000+00:00,,20251020-001.gpx
47.6086284,19.1469718,137.58,2025-10-20 13:05:57.199000+00:00,,20251020-001.gpx
47.6086284,19.1469718,137.57,2025-10-20 13:05:57.405000+00:00,,20251020-001.gpx
47.6086284,19.1469718,137.57,2025-10-20 13:05:57.605000+00:00,,20251020-001.gpx
47.6086284,19.1469719,137.57,2025-10-20 13:05:57.806000+00:00,,20251020-001.gpx
47.6086284,19.146972,137.57,2025-10-20 13:05:58.007000+00:00,,20251020-001.gpx
47.6086285,19.146972,137.57,2025-10-20 13:05:58.208000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.58,2025-10-20 13:05:58.409000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.58,2025-10-20 13:05:58.609000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.58,2025-10-20 13:05:58.809000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.58,2025-10-20 13:05:59.009000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.58,2025-10-20 13:05:59.211000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.58,2025-10-20 13:05:59.412000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.58,2025-10-20 13:05:59.612000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.58,2025-10-20 13:05:59.812000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.58,2025-10-20 13:06:00.012000+00:00,,20251020-001.gpx
47.6086285,19.1469721,137.58,2025-10-20 13:06:00.212000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.59,2025-10-20 13:06:00.414000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.58,2025-10-20 13:06:00.615000+00:00,,20251020-001.gpx
47.6086286,19.1469721,137.58,2025-10-20 13:06:00.815000+00:00,,20251020-001.gpx
47.6086287,19.1469721,137.58,2025-10-20 13:06:01.015000+00:00,,20251020-001.gpx
47.6086287,19.1469721,137.58,2025-10-20 13:06:01.218000+00:00,,20251020-001.gpx
47.6086287,19.1469721,137.58,2025-10-20 13:06:01.419000+00:00,,20251020-001.gpx
47.6086288,19.1469721,137.58,2025-10-20 13:06:01.620000+00:00,,20251020-001.gpx
47.6086288,19.1469721,137.57,2025-10-20 13:06:01.820000+00:00,,20251020-001.gpx
47.6086288,19.1469721,137.57,2025-10-20 13:06:02.021000+00:00,,20251020-001.gpx
47.6086288,19.1469721,137.57,2025-10-20 13:06:02.222000+00:00,,20251020-001.gpx
47.6086288,19.1469721,137.57,2025-10-20 13:06:02.425000+00:00,,20251020-001.gpx
47.6086287,19.146972,137.58,2025-10-20 13:06:02.625000+00:00,,20251020-001.gpx
47.6086287,19.1469719,137.57,2025-10-20 13:06:02.825000+00:00,,20251020-001.gpx
47.6086314,19.1469496,137.5,2025-10-20 13:13:14.131000+00:00,,20251020-001.gpx
47.6086314,19.1469496,137.5,2025-10-20 13:13:14.335000+00:00,,20251020-001.gpx
47.6086314,19.1469497,137.51,2025-10-20 13:13:14.536000+00:00,,20251020-001.gpx
47.6086314,19.1469496,137.52,2025-10-20 13:13:14.736000+00:00,,20251020-001.gpx
47.6086314,19.1469497,137.52,2025-10-20 13:13:14.916000+00:00,,20251020-001.gpx
47.6086314,19.1469497,137.52,2025-10-20 13:13:15.116000+00:00,,20251020-001.gpx
47.6086314,19.1469497,137.53,2025-10-20 13:13:15.340000+00:00,,20251020-001.gpx
47.6086314,19.1469497,137.53,2025-10-20 13:13:15.541000+00:00,,20251020-001.gpx
47.6086314,19.1469497,137.53,2025-10-20 13:13:15.741000+00:00,,20251020-001.gpx
47.6086313,19.1469498,137.54,2025-10-20 13:13:15.942000+00:00,,20251020-001.gpx
47.6086313,19.1469498,137.54,2025-10-20 13:13:16.142000+00:00,,20251020-001.gpx
47.6086313,19.1469499,137.54,2025-10-20 13:13:16.330000+00:00,,20251020-001.gpx
47.6086312,19.1469499,137.54,2025-10-20 13:13:16.530000+00:00,,20251020-001.gpx
47.6086312,19.1469498,137.54,2025-10-20 13:13:16.746000+00:00,,20251020-001.gpx
47.6086311,19.1469498,137.54,2025-10-20 13:13:16.930000+00:00,,20251020-001.gpx
47.6086311,19.1469498,137.54,2025-10-20 13:13:17.110000+00:00,,20251020-001.gpx
47.608631,19.1469498,137.54,2025-10-20 13:13:17.332000+00:00,,20251020-001.gpx
47.608631,19.1469498,137.53,2025-10-20 13:13:17.531000+00:00,,20251020-001.gpx
47.608631,19.1469498,137.53,2025-10-20 13:13:17.747000+00:00,,20251020-001.gpx
47.608631,19.1469498,137.53,2025-10-20 13:13:17.931000+00:00,,20251020-001.gpx
47.608631,19.1469498,137.53,2025-10-20 13:13:18.151000+00:00,,20251020-001.gpx
47.608631,19.1469498,137.53,2025-10-20 13:13:18.352000+00:00,,20251020-001.gpx
47.608631,19.1469497,137.52,2025-10-20 13:13:18.552000+00:00,,20251020-001.gpx
47.6086311,19.1469497,137.51,2025-10-20 13:13:18.752000+00:00,,20251020-001.gpx
47.6086311,19.1469497,137.51,2025-10-20 13:13:18.952000+00:00,,20251020-001.gpx
47.6086311,19.1469497,137.5,2025-10-20 13:13:19.152000+00:00,,20251020-001.gpx
47.6086311,19.1469498,137.5,2025-10-20 13:13:19.355000+00:00,,20251020-001.gpx
47.6086311,19.1469496,137.56,2025-10-20 13:13:19.555000+00:00,,20251020-001.gpx
47.6086314,19.146949,137.84,2025-10-20 13:13:19.755000+00:00,,20251020-001.gpx
47.6086317,19.146948,138.25,2025-10-20 13:13:19.956000+00:00,,20251020-001.gpx
47.6086319,19.1469469,138.73,2025-10-20 13:13:20.156000+00:00,,20251020-001.gpx
47.6086322,19.1469458,139.26,2025-10-20 13:13:20.358000+00:00,,20251020-001.gpx
47.6086324,19.146945,139.75,2025-10-20 13:13:20.538000+00:00,,20251020-001.gpx
47.6086325,19.1469445,140.29,2025-10-20 13:13:20.759000+00:00,,20251020-001.gpx
47.6086326,19.1469441,140.67,2025-10-20 13:13:20.959000+00:00,,20251020-001.gpx
47.6086325,19.1469438,141.07,2025-10-20 13:13:21.160000+00:00,,20251020-001.gpx
47.6086324,19.1469433,141.53,2025-10-20 13:13:21.363000+00:00,,20251020-001.gpx
47.6086325,19.1469427,142.0,2025-10-20 13:13:21.564000+00:00,,20251020-001.gpx
47.6086325,19.146942,142.45,2025-10-20 13:13:21.765000+00:00,,20251020-001.gpx
47.6086328,19.1469414,142.91,2025-10-20 13:13:21.967000+00:00,,20251020-001.gpx
47.6086331,19.1469411,143.37,2025-10-20 13:13:22.167000+00:00,,20251020-001.gpx
47.6086334,19.1469408,143.81,2025-10-20 13:13:22.370000+00:00,,20251020-001.gpx
47.6086337,19.1469407,144.24,2025-10-20 13:13:22.572000+00:00,,20251020-001.gpx
47.6086339,19.1469405,144.64,2025-10-20 13:13:22.754000+00:00,,20251020-001.gpx
47.6086342,19.1469404,145.1,2025-10-20 13:13:22.957000+00:00,,20251020-001.gpx
47.6086345,19.1469403,145.55,2025-10-20 13:13:23.158000+00:00,,20251020-001.gpx
47.6086349,19.1469403,146.01,2025-10-20 13:13:23.361000+00:00,,20251020-001.gpx
47.6086353,19.1469404,146.45,2025-10-20 13:13:23.566000+00:00,,20251020-001.gpx
47.6086357,19.1469406,146.83,2025-10-20 13:13:23.749000+00:00,,20251020-001.gpx
47.6086361,19.1469409,147.28,2025-10-20 13:13:23.969000+00:00,,20251020-001.gpx
47.6086363,19.1469411,147.71,2025-10-20 13:13:24.170000+00:00,,20251020-001.gpx
47.6086365,19.1469414,148.17,2025-10-20 13:13:24.372000+00:00,,20251020-001.gpx
47.6086366,19.1469418,148.56,2025-10-20 13:13:24.552000+00:00,,20251020-001.gpx
